"age (kyr BP)","mat","pann","ai"
39.8671023965142,18.1321321321321,2058.25825825826,1.22222222222222
39.9106753812636,16.2822822822823,1906.30630630631,1.18703703703704
39.9542483660131,13.3093093093093,1445.84584584585,1.0962962962963
39.965,10.5345345345345,1316.91691691692,1.03148148148148
39.9978213507625,11.6906906906907,1358.35835835836,1.06296296296296
40.041394335512,12.9129129129129,1349.14914914915,1.07592592592593
40.0849673202614,12.9129129129129,1413.61361361361,1.11111111111111
40.1285403050109,12.978978978979,1367.56756756757,1.09814814814815
40.1721132897603,12.5495495495495,1312.31231231231,1.06481481481481
40.2156862745098,12.021021021021,1326.12612612613,1.07777777777778
40.2592592592593,12.6156156156156,1376.77677677678,1.0962962962963
40.3028322440087,11.7897897897898,1367.56756756757,1.02407407407407
40.3464052287582,12.1861861861862,1353.75375375375,1.04259259259259
40.3899782135076,11.6576576576577,1381.38138138138,1.04074074074074
40.4335511982571,11.3933933933934,1261.66166166166,1.03518518518519
40.4771241830065,10.8318318318318,1045.24524524525,1.02777777777778
40.520697167756,10.963963963964,1326.12612612613,1.03148148148148
40.541,8.81681681681682,1045.24524524525,1.02222222222222
40.5642701525054,12.3843843843844,1353.75375375375,1.04444444444444
40.6078431372549,11.7237237237237,1376.77677677678,1.05555555555556
40.6514161220044,11.2612612612613,1229.42942942943,1.01851851851852
40.6949891067538,11.4594594594595,1293.89389389389,1.04074074074074
40.7385620915033,10.6336336336336,1063.66366366366,1.02592592592593
40.7821350762527,11.3933933933934,1275.47547547548,1.03148148148148
40.8257080610022,11.0630630630631,1326.12612612613,1.05
40.8692810457516,11.2282282282282,1266.26626626627,1.02592592592593
40.9128540305011,11.1621621621622,1280.08008008008,1.02962962962963
40.9564270152505,10.7987987987988,1284.68468468469,1.04444444444444
41,10.9309309309309,1266.26626626627,1.02777777777778
41.0435729847495,12.2192192192192,1367.56756756757,1.06666666666667
41.0871459694989,12.8468468468468,1432.03203203203,1.07407407407407
41.12,8.32132132132132,1040.64064064064,1.02037037037037
41.1307189542484,11.6576576576577,1349.14914914915,1.08888888888889
41.1742919389978,11.0630630630631,1275.47547547548,1.02222222222222
41.2178649237473,10.5015015015015,1307.70770770771,1.02962962962963
41.2614379084967,11.7237237237237,1367.56756756757,1.04444444444444
41.3050108932462,10.3693693693694,1289.28928928929,1.02777777777778
41.3485838779956,10.9309309309309,1275.47547547548,1.02962962962963
41.3921568627451,11.3933933933934,1257.05705705706,1.01851851851852
41.4357298474946,12.0540540540541,1441.24124124124,1.0462962962963
41.479302832244,11.6576576576577,1358.35835835836,1.03888888888889
41.5228758169935,12.4504504504505,1436.63663663664,1.06296296296296
41.5664488017429,12.5495495495495,1510.31031031031,1.08888888888889
41.6100217864924,11.3603603603604,1321.52152152152,1.02962962962963
41.6535947712418,10.7657657657658,1068.26826826827,1.01111111111111
41.693,8.35435435435435,1008.40840840841,1.00925925925926
41.6971677559913,9.97297297297297,1022.22222222222,1.01111111111111
41.7407407407407,10.4684684684685,1045.24524524525,1.01296296296296
41.7843137254902,10.5015015015015,1013.01301301301,1.00185185185185
41.8278867102397,11.8888888888889,1316.91691691692,1.02962962962963
41.8714596949891,10.963963963964,1252.45245245245,1.01851851851852
41.9150326797386,10.7327327327327,1275.47547547548,1.02407407407407
41.958605664488,10.5675675675676,1293.89389389389,1.02222222222222
42.0021786492375,10.9309309309309,1045.24524524525,1.01666666666667
42.0457516339869,10.8978978978979,1036.03603603604,1.02037037037037
42.0893246187364,11.0630630630631,1031.43143143143,1.01851851851852
42.1328976034858,9.77477477477477,1013.01301301301,1.01111111111111
42.1764705882353,10.2042042042042,1036.03603603604,1.00740740740741
42.2200435729847,10.039039039039,1022.22222222222,0.994444444444445
42.248,9.84084084084084,1252.45245245245,1.03518518518519
42.2636165577342,10.4024024024024,999.1991991992,0.998148148148148
42.3071895424837,10.4684684684685,1045.24524524525,1.01666666666667
42.3507625272331,11.6246246246246,1280.08008008008,1.04074074074074
42.3943355119826,8.75075075075075,989.989989989991,0.996296296296296
42.437908496732,10.7987987987988,1040.64064064064,1.01481481481482
42.4814814814815,10.4354354354354,1289.28928928929,1.02037037037037
42.5250544662309,9.80780780780781,999.1991991992,1.00740740740741
42.526,9.21321321321321,985.385385385386,0.97962962962963
42.5686274509804,11.1621621621622,1339.93993993994,1.04814814814815
42.6122004357298,9.31231231231231,999.1991991992,1.00740740740741
42.6557734204793,9.14714714714715,1003.8038038038,1.00925925925926
42.6993464052288,11.0630630630631,1247.84784784785,1.02962962962963
42.7429193899782,10.9309309309309,1054.45445445446,1.01666666666667
42.7864923747277,10.996996996997,1049.84984984985,1.02037037037037
42.8300653594771,10.1051051051051,1022.22222222222,1.00740740740741
42.8736383442266,11.03003003003,1059.05905905906,1.02037037037037
42.917211328976,9.27927927927928,1008.40840840841,1.00740740740741
42.9607843137255,11.6246246246246,1307.70770770771,1.02592592592593
43.0043572984749,10.9309309309309,1031.43143143143,0.998148148148148
43.0479302832244,10.5345345345345,1013.01301301301,1.00925925925926
43.0915032679739,11.5915915915916,1321.52152152152,1.03333333333333
