upper_age,lower_age,depth (cm),LOI 375,EM1,EM2,EM3,EM4
179540.6032,179589.3271,3712,0.015,0.663,0.160,0.161,0.000
179589.3271,179638.051,3713,0.013,0.498,0.246,0.113,0.131
179638.051,179686.7749,3714,0.015,0.592,0.177,0.216,0.000
179686.7749,179735.4988,3715,0.016,0.566,0.202,0.103,0.113
179735.4988,179784.2227,3716,0.015,0.508,0.274,0.071,0.132
179784.2227,179832.9466,3717,0.016,0.524,0.222,0.091,0.147
179832.9466,179881.6705,3718,0.015,0.625,0.119,0.241,0.000
179881.6705,179930.3944,3719,0.015,0.659,0.136,0.190,0.000
179930.3944,179979.1183,3720,0.016,0.512,0.205,0.101,0.166
179979.1183,180027.8422,3721,0.020,0.693,0.099,0.187,0.000
180027.8422,180076.5661,3722,0.020,0.482,0.295,0.048,0.154
180076.5661,180125.29,3723,0.019,0.389,0.351,0.241,0.000
180125.29,180174.0139,3724,0.019,0.352,0.425,0.204,0.000
180174.0139,180222.7378,3725,0.021,0.284,0.506,0.000,0.189
180222.7378,180271.4617,3726,0.021,0.284,0.506,0.000,0.190
180271.4617,180320.1856,3727,0.020,0.360,0.415,0.204,0.000
180320.1856,180368.9095,3728,0.018,0.438,0.362,0.182,0.000
180368.9095,180417.6334,3729,0.019,0.340,0.472,0.000,0.169
180417.6334,180466.3573,3730,0.022,0.300,0.476,0.000,0.203
180466.3573,180515.0812,3731,0.021,0.301,0.494,0.000,0.184
180515.0812,180563.8051,3732,0.019,0.309,0.493,0.000,0.179
180563.8051,180612.529,3733,0.020,0.315,0.491,0.000,0.174
180612.529,180661.2529,3734,0.020,0.436,0.397,0.000,0.147
180661.2529,180709.9768,3735,0.021,0.414,0.360,0.204,0.000
180709.9768,180758.7007,3736,0.018,0.376,0.408,0.197,0.000
180758.7007,180807.4246,3737,0.020,0.114,0.590,0.000,0.276
180807.4246,180856.1485,3738,0.020,0.199,0.531,0.066,0.184
180856.1485,180904.8724,3739,0.021,0.285,0.471,0.132,0.092
180904.8724,180953.5963,3740,0.024,0.369,0.410,0.197,0.000
180953.5963,181002.3202,3741,0.024,0.373,0.409,0.194,0.000
181002.3202,181051.0441,3742,0.018,0.482,0.300,0.200,0.000
181051.0441,181099.768,3743,0.022,0.352,0.421,0.206,0.000
181099.768,181148.4919,3744,0.020,0.367,0.418,0.195,0.000
181148.4919,181197.2158,3745,0.022,0.322,0.452,0.205,0.000
181197.2158,181245.9397,3746,0.019,0.233,0.567,0.000,0.180
181245.9397,181294.6636,3747,0.022,0.265,0.533,0.000,0.180
181294.6636,181343.3875,3748,0.024,0.398,0.370,0.208,0.000
181343.3875,181392.1114,3749,0.023,0.363,0.416,0.199,0.000
181392.1114,181440.8353,3750,0.023,0.337,0.455,0.185,0.000
181440.8353,181489.5592,3751,0.022,0.194,0.593,0.000,0.191
181489.5592,181538.2831,3752,0.020,0.206,0.588,0.000,0.186
181538.2831,181587.007,3753,0.023,0.250,0.551,0.000,0.177
181587.007,181635.7309,3754,0.021,0.379,0.418,0.182,0.000
181635.7309,181684.4548,3755,0.023,0.329,0.456,0.193,0.000
181684.4548,181733.1787,3756,0.025,0.389,0.385,0.201,0.000
181733.1787,181781.9026,3757,0.028,0.139,0.646,0.000,0.187
181781.9026,181830.6265,3758,0.028,0.252,0.525,0.000,0.196
181830.6265,181879.3503,3759,0.023,0.410,0.406,0.000,0.161
181879.3503,181928.0742,3760,0.032,0.365,0.439,0.000,0.164
181928.0742,181976.7981,3761,0.027,0.288,0.506,0.000,0.179
181976.7981,182025.522,3762,0.019,0.394,0.425,0.000,0.162
182025.522,182074.2459,3763,0.018,0.402,0.409,0.005,0.166
182074.2459,182122.9698,3764,0.018,0.322,0.371,0.135,0.154
182122.9698,182171.6937,3765,0.034,0.237,0.327,0.261,0.141
182171.6937,182220.4176,3766,0.022,0.160,0.293,0.394,0.131
182220.4176,183794.0447,3767,0.017,0.080,0.256,0.526,0.120
183794.0447,183843.6725,3799,0.016,0.000,0.218,0.657,0.109
183843.6725,183893.3002,3800,0.015,0.000,0.161,0.588,0.236
183893.3002,183942.928,3801,0.014,0.000,0.138,0.644,0.204
183942.928,183992.5558,3802,0.017,0.000,0.167,0.619,0.197
183992.5558,184042.1836,3803,0.019,0.000,0.134,0.670,0.178
184042.1836,184091.8114,3804,0.021,0.000,0.197,0.651,0.131
184091.8114,184141.4392,3805,0.021,0.000,0.228,0.620,0.131
184141.4392,184191.067,3806,0.026,0.000,0.299,0.568,0.107
184191.067,184240.6948,3807,0.030,0.000,0.356,0.533,0.081
184240.6948,184290.3226,3808,0.033,0.000,0.391,0.484,0.092
184290.3226,184339.9504,3809,0.039,0.000,0.392,0.482,0.088
184339.9504,184389.5782,3810,0.030,0.000,0.360,0.609,0.000
184389.5782,184439.206,3811,0.027,0.000,0.470,0.375,0.128
184439.206,184488.8337,3812,0.025,0.000,0.536,0.296,0.144
184488.8337,184538.4615,3813,0.019,0.000,0.766,0.008,0.206
184538.4615,184588.0893,3814,0.016,0.000,0.785,0.000,0.199
184588.0893,184637.7171,3815,0.016,0.000,0.783,0.000,0.201
184637.7171,184687.3449,3816,0.020,0.000,0.593,0.258,0.129
184687.3449,184736.9727,3817,0.033,0.000,0.546,0.301,0.120
184736.9727,184786.6005,3818,0.034,0.000,0.439,0.527,0.000
184786.6005,184836.2283,3819,0.027,0.000,0.436,0.537,0.000
184836.2283,184885.8561,3820,0.027,0.000,0.479,0.391,0.104
184885.8561,184935.4839,3821,0.026,0.000,0.432,0.449,0.093
184935.4839,184985.1117,3822,0.024,0.000,0.432,0.461,0.082
184985.1117,185034.7395,3823,0.022,0.000,0.350,0.522,0.106
185034.7395,185084.3672,3824,0.022,0.000,0.242,0.623,0.113
185084.3672,185133.995,3825,0.020,0.000,0.176,0.667,0.138
185133.995,185183.6228,3826,0.019,0.000,0.188,0.653,0.139
185183.6228,185233.2506,3827,0.020,0.000,0.139,0.742,0.100
185233.2506,185282.8784,3828,0.021,0.000,0.195,0.648,0.136
185282.8784,185332.5062,3829,0.021,0.000,0.231,0.583,0.164
185332.5062,185382.134,3830,0.020,0.000,0.155,0.696,0.129
185382.134,185431.7618,3831,0.019,0.000,0.206,0.682,0.093
185431.7618,185481.3896,3832,0.020,0.000,0.204,0.657,0.120
185481.3896,185531.0174,3833,0.021,0.000,0.215,0.629,0.135
185531.0174,185580.6452,3834,0.023,0.000,0.216,0.538,0.224
185580.6452,185630.273,3835,0.023,0.000,0.286,0.338,0.353
185630.273,185679.9007,3836,0.023,0.000,0.285,0.351,0.341
185679.9007,185729.5285,3837,0.023,0.000,0.248,0.412,0.317
185729.5285,185779.1563,3838,0.026,0.000,0.304,0.268,0.402
185779.1563,185828.7841,3839,0.031,0.000,0.250,0.442,0.276
185828.7841,185878.4119,3840,0.031,0.000,0.331,0.301,0.337
185878.4119,185928.0397,3841,0.034,0.000,0.282,0.368,0.316
185928.0397,185977.6675,3842,0.032,0.000,0.390,0.173,0.405
185977.6675,186027.2953,3843,0.031,0.000,0.350,0.241,0.378
186027.2953,186076.9231,3844,0.029,0.000,0.427,0.175,0.369
186076.9231,186126.5509,3845,0.029,0.000,0.331,0.257,0.382
186126.5509,186176.1787,3846,0.030,0.000,0.364,0.160,0.446
186176.1787,186225.8065,3847,0.034,0.000,0.399,0.218,0.349
186225.8065,186275.4342,3848,0.031,0.000,0.369,0.242,0.359
186275.4342,186325.062,3849,0.025,0.000,0.377,0.157,0.441
186325.062,186374.6898,3850,0.024,0.000,0.357,0.227,0.392
186374.6898,186424.3176,3851,0.025,0.000,0.295,0.309,0.371
186424.3176,186473.9454,3852,0.025,0.000,0.315,0.303,0.357
186473.9454,186523.5732,3853,0.024,0.111,0.164,0.441,0.261
186523.5732,186573.201,3854,0.023,0.077,0.172,0.425,0.303
186573.201,186622.8288,3855,0.023,0.003,0.269,0.368,0.337
186622.8288,186672.4566,3856,0.023,0.000,0.218,0.414,0.345
186672.4566,186722.0844,3857,0.023,0.000,0.000,0.638,0.339
186722.0844,186771.7122,3858,0.027,0.000,0.378,0.163,0.432
186771.7122,186821.34,3859,0.030,0.000,0.099,0.870,0.000
186821.34,186870.9677,3860,0.026,0.000,0.382,0.379,0.213
186870.9677,186920.5955,3861,0.027,0.000,0.532,0.441,0.000
186920.5955,186970.2233,3862,0.022,0.000,0.560,0.225,0.193
186970.2233,187019.8511,3863,0.023,0.043,0.468,0.466,0.000
187019.8511,187069.4789,3864,0.023,0.000,0.503,0.261,0.213
187069.4789,187119.1067,3865,0.025,0.000,0.457,0.251,0.267
187119.1067,187168.7345,3866,0.024,0.000,0.464,0.177,0.335
187168.7345,187218.3623,3867,0.023,0.000,0.501,0.139,0.337
187218.3623,187267.9901,3868,0.023,0.000,0.516,0.155,0.306
187267.9901,187317.6179,3869,0.023,0.000,0.536,0.127,0.314
187317.6179,187367.2457,3870,0.022,0.000,0.557,0.099,0.321
187367.2457,187416.8734,3871,0.026,0.000,0.511,0.244,0.219
187416.8734,187466.5012,3872,0.028,0.000,0.508,0.242,0.222
187466.5012,187516.129,3873,0.027,0.000,0.523,0.253,0.198
187516.129,187565.7568,3874,0.025,0.000,0.585,0.197,0.192
187565.7568,187615.3846,3875,0.027,0.029,0.593,0.351,0.000
187615.3846,187665.0124,3876,0.027,0.031,0.624,0.318,0.000
187665.0124,187714.6402,3877,0.027,0.031,0.615,0.327,0.000
187714.6402,187764.268,3878,0.025,0.055,0.632,0.288,0.000
187764.268,187813.8958,3879,0.024,0.000,0.773,0.000,0.202
187813.8958,187863.5236,3880,0.024,0.047,0.709,0.220,0.000
187863.5236,187913.1514,3881,0.023,0.032,0.706,0.238,0.000
187913.1514,187962.7792,3882,0.023,0.017,0.678,0.282,0.000
187962.7792,188012.4069,3883,0.023,0.005,0.682,0.290,0.000
188012.4069,188062.0347,3884,0.022,0.000,0.815,0.163,0.000
188062.0347,188111.6625,3885,0.021,0.025,0.730,0.223,0.000
188111.6625,188161.2903,3886,0.021,0.057,0.729,0.193,0.000
188161.2903,188210.9181,3887,0.020,0.055,0.714,0.211,0.000
188210.9181,188260.5459,3888,0.019,0.018,0.665,0.298,0.000
188260.5459,188310.1737,3889,0.021,0.026,0.617,0.336,0.000
188310.1737,188359.8015,3890,0.022,0.018,0.617,0.343,0.000
188359.8015,188409.4293,3891,0.025,0.034,0.669,0.272,0.000
188409.4293,188459.0571,3892,0.022,0.000,0.632,0.346,0.000
188459.0571,188508.6849,3893,0.023,0.034,0.698,0.245,0.000
188508.6849,188558.3127,3894,0.023,0.045,0.656,0.276,0.000
188558.3127,188607.9404,3895,0.023,0.000,0.754,0.034,0.189
188607.9404,188657.5682,3896,0.024,0.000,0.568,0.150,0.258
188657.5682,188707.196,3897,0.025,0.000,0.383,0.266,0.327
188707.196,188756.8238,3898,0.019,0.000,0.282,0.415,0.284
188756.8238,188806.4516,3899,0.019,0.000,0.402,0.256,0.323
188806.4516,188856.0794,3900,0.027,0.000,0.574,0.031,0.368
188856.0794,188905.7072,3901,0.016,0.000,0.398,0.203,0.383
188905.7072,188955.335,3902,0.017,0.000,0.443,0.212,0.328
188955.335,189004.9628,3903,0.019,0.000,0.362,0.287,0.331
189004.9628,189054.5906,3904,0.010,0.000,0.508,0.101,0.382
189054.5906,189104.2184,3905,0.010,0.314,0.374,0.302,0.000
189104.2184,189153.8462,3906,0.010,0.351,0.357,0.282,0.000
189153.8462,189203.4739,3907,0.014,0.381,0.315,0.290,0.000
189203.4739,189253.1017,3908,0.018,0.316,0.383,0.284,0.000
189253.1017,189302.7295,3909,0.017,0.376,0.371,0.237,0.000
189302.7295,189352.3573,3910,0.017,0.292,0.426,0.265,0.000
189352.3573,189401.9851,3911,0.018,0.288,0.428,0.266,0.000
189401.9851,189451.6129,3912,0.019,0.240,0.400,0.341,0.000
189451.6129,189501.2407,3913,0.019,0.273,0.418,0.291,0.000
189501.2407,189550.8685,3914,0.016,0.000,0.661,0.000,0.323
189550.8685,189600.4963,3915,0.017,0.437,0.279,0.268,0.000
189600.4963,189650.1241,3916,0.018,0.296,0.376,0.310,0.000
189650.1241,189699.7519,3917,0.014,0.522,0.200,0.264,0.000
189699.7519,189997.5186,3918,0.012,0.475,0.290,0.223,0.000
189997.5186,190047.1464,3924,0.021,0.347,0.183,0.277,0.171
190047.1464,190096.7742,3925,0.024,0.105,0.245,0.398,0.229
190096.7742,190146.402,3926,0.023,0.451,0.057,0.469,0.000
190146.402,190196.0298,3927,0.022,0.455,0.092,0.431,0.000
190196.0298,190245.6576,3928,0.023,0.453,0.051,0.472,0.000
190245.6576,190295.2854,3929,0.024,0.454,0.079,0.444,0.000
190295.2854,190344.9132,3930,0.024,0.432,0.263,0.131,0.150
190344.9132,190394.5409,3931,0.024,0.434,0.273,0.114,0.155
190394.5409,190444.1687,3932,0.024,0.468,0.239,0.131,0.139
190444.1687,190493.7965,3933,0.023,0.461,0.225,0.152,0.140
190493.7965,190543.4243,3934,0.021,0.454,0.247,0.131,0.147
190543.4243,190593.0521,3935,0.022,0.446,0.268,0.109,0.154
190593.0521,190642.6799,3936,0.023,0.445,0.059,0.473,0.000
190642.6799,190692.3077,3937,0.022,0.281,0.362,0.141,0.194
190692.3077,190741.9355,3938,0.021,0.383,0.275,0.178,0.144
190741.9355,190791.5633,3939,0.025,0.406,0.101,0.468,0.000
190791.5633,190841.1911,3940,0.022,0.387,0.279,0.157,0.155
190841.1911,190890.8189,3941,0.023,0.392,0.213,0.294,0.078
190890.8189,190940.4467,3942,0.022,0.398,0.148,0.432,0.000
190940.4467,190990.0744,3943,0.022,0.449,0.104,0.424,0.000
190990.0744,191039.7022,3944,0.024,0.440,0.191,0.270,0.075
191039.7022,191089.33,3945,0.021,0.433,0.279,0.117,0.151
191089.33,191138.9578,3946,0.021,0.366,0.167,0.445,0.000
191138.9578,191188.5856,3947,0.021,0.403,0.300,0.112,0.164
191188.5856,191238.2134,3948,0.023,0.394,0.179,0.403,0.000
191238.2134,191287.8412,3949,0.023,0.421,0.116,0.439,0.000
191287.8412,191337.469,3950,0.022,0.335,0.333,0.131,0.179
191337.469,191387.0968,3951,0.021,0.473,0.050,0.456,0.000
191387.0968,191436.7246,3952,0.023,0.441,0.278,0.106,0.152
191436.7246,191486.3524,3953,0.021,0.474,0.058,0.447,0.000
191486.3524,191535.9801,3954,0.024,0.463,0.064,0.450,0.000
191535.9801,191585.6079,3955,0.023,0.453,0.070,0.454,0.000
191585.6079,191635.2357,3956,0.025,0.456,0.236,0.147,0.136
191635.2357,191684.8635,3957,0.030,0.337,0.304,0.163,0.166
191684.8635,191734.4913,3958,0.025,0.396,0.139,0.440,0.000
191734.4913,191784.1191,3959,0.025,0.426,0.277,0.121,0.152
191784.1191,191833.7469,3960,0.025,0.532,0.160,0.165,0.118
191833.7469,191883.3747,3961,0.022,0.410,0.285,0.121,0.162
191883.3747,191933.0025,3962,0.022,0.498,0.183,0.176,0.122
191933.0025,191982.6303,3963,0.023,0.388,0.296,0.125,0.167
191982.6303,192032.2581,3964,0.024,0.346,0.145,0.485,0.000
192032.2581,192081.8859,3965,0.021,0.477,0.043,0.459,0.000
192081.8859,192131.5136,3966,0.022,0.435,0.118,0.425,0.000
192131.5136,192181.1414,3967,0.023,0.177,0.475,0.041,0.284
192181.1414,192230.7692,3968,0.025,0.399,0.299,0.099,0.178
192230.7692,192280.397,3969,0.023,0.113,0.636,0.000,0.227
192280.397,192330.0248,3970,0.036,0.504,0.177,0.165,0.117
192330.0248,192379.6526,3971,0.023,0.496,0.226,0.118,0.137
192379.6526,192429.2804,3972,0.023,0.455,0.247,0.132,0.143
192429.2804,192478.9082,3973,0.023,0.533,0.209,0.116,0.118
192478.9082,192528.536,3974,0.021,0.503,0.188,0.167,0.122
192528.536,192578.1638,3975,0.032,0.465,0.164,0.215,0.124
192578.1638,192627.7916,3976,0.032,0.463,0.158,0.230,0.116
192627.7916,192677.4194,3977,0.032,0.387,0.066,0.515,0.000
192677.4194,192727.0471,3978,0.033,0.403,0.192,0.246,0.127
192727.0471,192776.6749,3979,0.033,0.410,0.192,0.246,0.119
192776.6749,192826.3027,3980,0.034,0.499,0.005,0.463,0.000
192826.3027,192875.9305,3981,0.034,0.425,0.184,0.228,0.129
192875.9305,192925.5583,3982,0.034,0.421,0.036,0.508,0.000
192925.5583,192975.1861,3983,0.035,0.447,0.154,0.246,0.118
192975.1861,193024.8139,3984,0.035,0.444,0.166,0.256,0.099
193024.8139,193074.4417,3985,0.035,0.403,0.185,0.257,0.120
193074.4417,193124.0695,3986,0.036,0.434,0.194,0.243,0.093
193124.0695,193173.6973,3987,0.036,0.144,0.364,0.277,0.179
193173.6973,193223.3251,3988,0.036,0.287,0.292,0.248,0.136
193223.3251,193272.9529,3989,0.037,0.486,0.210,0.141,0.126
193272.9529,193322.5806,3990,0.035,0.622,0.105,0.157,0.081
193322.5806,193372.2084,3991,0.019,0.771,0.000,0.174,0.036
193372.2084,193421.8362,3992,0.012,0.682,0.000,0.305,0.000
193421.8362,193471.464,3993,0.016,0.710,0.000,0.273,0.000
193471.464,193521.0918,3994,0.009,0.691,0.000,0.299,0.000
193521.0918,193570.7196,3995,0.008,0.774,0.000,0.219,0.000
193570.7196,193620.3474,3996,0.004,0.579,0.064,0.353,0.000
193620.3474,193669.9752,3997,0.010,0.530,0.127,0.333,0.000
193669.9752,193719.603,3998,0.012,0.631,0.000,0.357,0.000
193719.603,193769.2308,3999,0.013,0.375,0.337,0.275,0.000
193769.2308,193818.8586,4000,0.014,0.000,0.581,0.162,0.243
193818.8586,193868.4864,4001,0.016,0.256,0.408,0.320,0.000
193868.4864,193918.1141,4002,0.011,0.700,0.094,0.194,0.000
193918.1141,193967.7419,4003,0.016,0.250,0.553,0.000,0.181
193967.7419,194017.3697,4004,0.022,0.354,0.434,0.000,0.190
194017.3697,194066.9975,4005,0.025,0.258,0.449,0.268,0.000
194066.9975,194116.6253,4006,0.027,0.246,0.494,0.000,0.234
194116.6253,194166.2531,4007,0.033,0.104,0.621,0.242,0.000
194166.2531,194215.8809,4008,0.033,0.528,0.241,0.198,0.000
194215.8809,194265.5087,4009,0.030,0.576,0.107,0.287,0.000
194265.5087,194315.1365,4010,0.028,0.000,0.436,0.301,0.235
194315.1365,194364.7643,4011,0.016,0.708,0.000,0.276,0.000
194364.7643,194414.3921,4012,0.025,0.669,0.009,0.297,0.000
194414.3921,194464.0199,4013,0.018,0.721,0.000,0.261,0.000
194464.0199,194513.6476,4014,0.016,0.679,0.002,0.234,0.069
194513.6476,194563.2754,4015,0.020,0.510,0.117,0.353,0.000
194563.2754,194612.9032,4016,0.013,0.591,0.187,0.210,0.000
194612.9032,194662.531,4017,0.009,0.253,0.559,0.178,0.000
194662.531,194712.1588,4018,0.022,0.327,0.458,0.193,0.000
194712.1588,194761.7866,4019,0.052,0.592,0.159,0.197,0.000
194761.7866,194811.4144,4020,0.041,0.642,0.124,0.193,0.000
194811.4144,194861.0422,4021,0.038,0.600,0.197,0.165,0.000
194861.0422,194910.67,4022,0.018,0.590,0.087,0.305,0.000
194910.67,194960.2978,4023,0.019,0.506,0.261,0.213,0.000
194960.2978,195009.9256,4024,0.042,0.441,0.234,0.283,0.000
195009.9256,195059.5533,4025,0.037,0.445,0.259,0.259,0.000
195059.5533,195109.1811,4026,0.040,0.510,0.226,0.224,0.000
195109.1811,195158.8089,4027,0.033,0.617,0.250,0.099,0.000
195158.8089,195208.4367,4028,0.051,0.325,0.392,0.231,0.000
195208.4367,195258.0645,4029,0.034,0.587,0.257,0.121,0.000
195258.0645,195307.6923,4030,0.029,0.479,0.344,0.149,0.000
195307.6923,195357.3201,4031,0.027,0.537,0.294,0.142,0.000
195357.3201,195406.9479,4032,0.021,0.000,0.789,0.000,0.190
195406.9479,195456.5757,4033,0.024,0.000,0.793,0.000,0.183
195456.5757,195506.2035,4034,0.023,0.000,0.772,0.000,0.205
195506.2035,195555.8313,4035,0.021,0.072,0.697,0.211,0.000
195555.8313,195605.4591,4036,0.024,0.202,0.640,0.135,0.000
195605.4591,195655.0868,4037,0.023,0.050,0.751,0.176,0.000
195655.0868,196300.2481,4038,0.114,0.023,0.384,0.224,0.255
196300.2481,196349.8759,4051,0.125,0.000,0.086,0.286,0.504
196349.8759,196399.5037,4052,0.129,0.000,0.178,0.263,0.429
196399.5037,196449.1315,4053,0.144,0.000,0.134,0.333,0.389
196449.1315,196498.7593,4054,0.135,0.000,0.125,0.326,0.414
196498.7593,196548.3871,4055,0.137,0.000,0.132,0.373,0.358
196548.3871,196598.0149,4056,0.142,0.000,0.094,0.398,0.365
196598.0149,196647.6427,4057,0.117,0.000,0.177,0.306,0.399
196647.6427,196697.2705,4058,0.069,0.000,0.258,0.126,0.547
196697.2705,196746.8983,4059,0.068,0.000,0.252,0.188,0.492
196746.8983,196796.5261,4060,0.067,0.000,0.246,0.250,0.437
196796.5261,196846.1538,4061,0.067,0.000,0.239,0.312,0.382
196846.1538,196895.7816,4062,0.066,0.000,0.233,0.374,0.327
196895.7816,196945.4094,4063,0.065,0.000,0.227,0.436,0.272
196945.4094,196995.0372,4064,0.027,0.000,0.229,0.518,0.225
196995.0372,197044.665,4065,0.028,0.000,0.222,0.582,0.168
197044.665,197094.2928,4066,0.030,0.000,0.194,0.492,0.284
197094.2928,197143.9206,4067,0.029,0.000,0.191,0.387,0.393
197143.9206,197193.5484,4068,0.030,0.000,0.155,0.467,0.349
197193.5484,197243.1762,4069,0.029,0.000,0.198,0.391,0.381
197243.1762,197292.804,4070,0.030,0.000,0.187,0.430,0.353
197292.804,197342.4318,4071,0.029,0.577,0.026,0.368,0.000
197342.4318,197392.0596,4072,0.027,0.000,0.688,0.285,0.000
197392.0596,197441.6873,4073,0.032,0.540,0.353,0.076,0.000
197441.6873,197491.3151,4074,0.031,0.481,0.369,0.000,0.118
197491.3151,197540.9429,4075,0.033,0.502,0.375,0.089,0.000
197540.9429,197590.5707,4076,0.035,0.520,0.386,0.059,0.000
197590.5707,197640.1985,4077,0.036,0.519,0.375,0.070,0.000
197640.1985,197689.8263,4078,0.049,0.482,0.379,0.090,0.000
197689.8263,197739.4541,4079,0.042,0.450,0.443,0.065,0.000
197739.4541,197789.0819,4080,0.040,0.467,0.399,0.095,0.000
197789.0819,197838.7097,4081,0.047,0.000,0.630,0.323,0.000
197838.7097,197888.3375,4082,0.049,0.410,0.427,0.114,0.000
197888.3375,197937.9653,4083,0.050,0.344,0.471,0.000,0.136
197937.9653,197987.5931,4084,0.036,0.397,0.456,0.111,0.000
197987.5931,198037.2208,4085,0.044,0.350,0.511,0.095,0.000
198037.2208,198086.8486,4086,0.060,0.393,0.417,0.000,0.130
198086.8486,198136.4764,4087,0.049,0.530,0.322,0.100,0.000
198136.4764,198186.1042,4088,0.050,0.446,0.375,0.000,0.129
198186.1042,198235.732,4089,0.048,0.469,0.384,0.099,0.000
198235.732,198285.3598,4090,0.033,0.448,0.389,0.000,0.130
198285.3598,198334.9876,4091,0.028,0.000,0.738,0.000,0.234
198334.9876,198384.6154,4092,0.022,0.000,0.692,0.119,0.166
198384.6154,198434.2432,4093,0.036,0.000,0.621,0.344,0.000
198434.2432,198483.871,4094,0.036,0.000,0.671,0.120,0.173
198483.871,198533.4988,4095,0.033,0.499,0.388,0.080,0.000
198533.4988,198583.1266,4096,0.026,0.452,0.427,0.094,0.000
198583.1266,198632.7543,4097,0.026,0.615,0.305,0.054,0.000
198632.7543,198682.3821,4098,0.026,0.371,0.506,0.097,0.000
198682.3821,198732.0099,4099,0.036,0.399,0.396,0.169,0.000
198732.0099,198781.6377,4100,0.035,0.467,0.364,0.000,0.134
198781.6377,198831.2655,4101,0.032,0.385,0.436,0.000,0.147
198831.2655,198880.8933,4102,0.032,0.477,0.363,0.000,0.129
198880.8933,198930.5211,4103,0.028,0.594,0.328,0.050,0.000
198930.5211,198980.1489,4104,0.031,0.677,0.156,0.137,0.000
198980.1489,199029.7767,4105,0.029,0.630,0.213,0.129,0.000
199029.7767,199079.4045,4106,0.028,0.654,0.175,0.052,0.091
199079.4045,199129.0323,4107,0.037,0.375,0.483,0.105,0.000
199129.0323,199178.66,4108,0.029,0.391,0.487,0.093,0.000
199178.66,199228.2878,4109,0.040,0.355,0.539,0.066,0.000
199228.2878,199277.9156,4110,0.028,0.247,0.676,0.049,0.000
199277.9156,199327.5434,4111,0.028,0.100,0.757,0.116,0.000
