"negAge","deriv_mean_lower","deriv_sd_lower","deriv_mean_upper","deriv_sd_upper","deriv_mean_med","deriv_sd_med"
-90848.1886934673,-1.9555293367267e-05,6.17880004772035e-05,-1.29757304685421e-05,6.9310643425563e-05,-1.58256343130467e-05,6.56560571418661e-05
-89620.5706030151,-1.97804397534159e-05,6.36206510873566e-05,-1.28511212443376e-05,7.12395115343078e-05,-1.59859020503997e-05,6.73196250638619e-05
-88392.9525125628,-1.9410777064068e-05,6.4141391972317e-05,-1.22074603407487e-05,7.15507960856031e-05,-1.55456240551651e-05,6.76520861410925e-05
-87165.3344221106,-1.80677123719451e-05,6.32757230541067e-05,-1.10290731798746e-05,7.01934152677432e-05,-1.44117048233521e-05,6.67876274088573e-05
-85937.7163316583,-1.64141281367729e-05,6.10715993198179e-05,-9.53706753317432e-06,6.78355312233915e-05,-1.28617875834304e-05,6.43297375906473e-05
-84710.098241206,-1.44394258256436e-05,5.72116969659053e-05,-7.92676266533358e-06,6.36821093048394e-05,-1.08350397359483e-05,6.03585698428078e-05
-83482.4801507538,-1.19676057713483e-05,5.18809249933736e-05,-5.82882544136665e-06,5.86285231349034e-05,-8.54926635796622e-06,5.52897922358645e-05
-82254.8620603015,-9.46783774109012e-06,4.59723183850385e-05,-3.25430218501735e-06,5.28943741524715e-05,-6.17426985726693e-06,4.94319424741769e-05
-81027.2439698493,-6.84148310752592e-06,4.01775567097288e-05,-8.47367463438343e-07,4.76692957558884e-05,-3.82944501417823e-06,4.39193707392349e-05
-79799.625879397,-4.45938187792267e-06,3.58586484506541e-05,1.90706438207535e-06,4.3829320834374e-05,-1.46336379711373e-06,3.98296236749572e-05
-78572.0077889447,-2.31362152063196e-06,3.40864415006533e-05,4.36548889136566e-06,4.21532414615586e-05,7.92281067603836e-07,3.80780732299661e-05
-77344.3896984925,-5.82232526882523e-07,3.50369855974221e-05,6.0494288604212e-06,4.31157704608675e-05,2.49325758958394e-06,3.92125284151673e-05
-76116.7716080402,3.02536430113156e-07,3.81122574319209e-05,7.18779420945855e-06,4.60460689644682e-05,3.62153630340595e-06,4.2350517029298e-05
-74889.1535175879,5.28843730967448e-07,4.22293217187014e-05,7.65388288575469e-06,5.00742538938057e-05,3.97535999612724e-06,4.66025527496082e-05
-73661.5354271357,1.26509537722185e-07,4.70634016288979e-05,7.40267223722162e-06,5.42080754623078e-05,3.65411928771042e-06,5.07017879998358e-05
-72433.9173366834,-7.62259924755932e-07,5.0332241769018e-05,6.27452264745674e-06,5.73162318459373e-05,2.75406588923222e-06,5.41536840346873e-05
-71206.2992462312,-2.13290150390276e-06,5.28730216877383e-05,4.59480637010623e-06,5.97115816256372e-05,1.29471128077855e-06,5.63686232802961e-05
-69978.6811557789,-4.27135624106456e-06,5.40051186788772e-05,2.45857688106292e-06,6.05576635152631e-05,-6.65713783789792e-07,5.73302667817936e-05
-68751.0630653266,-6.83660603853806e-06,5.38920079401697e-05,1.9088248269054e-07,6.03153311726693e-05,-3.11356162179748e-06,5.70065212631799e-05
-67523.4449748744,-9.06470806714194e-06,5.22869292023921e-05,-2.43792424450211e-06,5.88302219841381e-05,-5.84972669223946e-06,5.53857189361888e-05
-66295.8268844221,-1.1786026476014e-05,4.89468620360776e-05,-5.24321815497293e-06,5.6668071974397e-05,-8.75635760504916e-06,5.26054195519871e-05
-65068.2087939699,-1.45524245686837e-05,4.49379910223426e-05,-7.99075970728566e-06,5.27357509675708e-05,-1.13469897000056e-05,4.88177937584382e-05
-63840.5907035176,-1.68914884723771e-05,4.06941098988967e-05,-1.0366868469302e-05,4.94864647606554e-05,-1.36819731217436e-05,4.4735884112395e-05
-62612.9726130653,-1.8903598438736e-05,3.63669472622691e-05,-1.21111176843189e-05,4.6105333356063e-05,-1.53154052514222e-05,4.08550363634484e-05
-61385.3545226131,-1.98637514034021e-05,3.35480973695971e-05,-1.3103151970102e-05,4.32959439734698e-05,-1.63896450843125e-05,3.81967567825118e-05
-60157.7364321608,-2.01276177752255e-05,3.35912106483249e-05,-1.326751300059e-05,4.29835804302048e-05,-1.66333522554228e-05,3.79834374566441e-05
-58930.1183417085,-1.9105902630468e-05,3.63820871932724e-05,-1.25307843159191e-05,4.48819665259396e-05,-1.59837240446301e-05,4.04025289742545e-05
-57702.5002512563,-1.75646881236483e-05,4.19085238803592e-05,-1.08105333879788e-05,4.97161379991943e-05,-1.43787009107863e-05,4.56853711470498e-05
-56474.882160804,-1.51958428329534e-05,4.94174600596667e-05,-8.37028466851236e-06,5.69855873575054e-05,-1.20156817514279e-05,5.29960441526078e-05
-55247.2640703518,-1.1562234528849e-05,5.78191845679132e-05,-5.22578145868856e-06,6.54815811723736e-05,-8.64454707507869e-06,6.11352138496743e-05
-54019.6459798995,-7.44435152034829e-06,6.55313041601239e-05,-7.76220996475919e-07,7.33064043099671e-05,-4.32798454759927e-06,6.93293183494799e-05
-52792.0278894472,-2.90067594274326e-06,7.26440287026856e-05,3.97474420554514e-06,8.03405298815554e-05,5.07258549053979e-07,7.64837954559298e-05
-51564.409798995,1.79829168340313e-06,7.83840093121505e-05,8.85749242163534e-06,8.64694592134399e-05,5.58031161927245e-06,8.23601296222339e-05
-50336.7917085427,6.28288561781925e-06,8.18786136245299e-05,1.38096460177952e-05,9.0695451902706e-05,1.04372924574708e-05,8.62725542701873e-05
-49109.1736180905,1.05767702902265e-05,8.30203354481296e-05,1.8716054872704e-05,9.19332575413298e-05,1.48668335071668e-05,8.76397924107258e-05
-47881.5555276382,1.45229327853935e-05,8.14900373588435e-05,2.29061472667436e-05,9.06415069956238e-05,1.87009598516684e-05,8.61681493418676e-05
-46653.9374371859,1.77821807105901e-05,7.73981255787173e-05,2.60886353682115e-05,8.69812851315427e-05,2.16792474069805e-05,8.24826406213051e-05
-45426.3193467337,1.97160574062e-05,7.17210931057805e-05,2.77122435357448e-05,8.20319284546181e-05,2.32027629617431e-05,7.71032914006351e-05
-44198.7012562814,1.93469436585467e-05,6.47569061488061e-05,2.72606437047573e-05,7.57130972894244e-05,2.28034209484276e-05,7.07783133953068e-05
-42971.0831658291,1.66023597652591e-05,5.85191541858977e-05,2.47641164445743e-05,6.9319940353123e-05,2.03684132301281e-05,6.39983291090634e-05
-41743.4650753769,1.12590493619539e-05,5.29318739660787e-05,1.96726579548525e-05,6.42086636740162e-05,1.53646161441904e-05,5.83430695079083e-05
-40515.8469849246,3.5442772221592e-06,4.90461295032943e-05,1.18755169973037e-05,6.11579819406389e-05,7.94147932877317e-06,5.52068108934371e-05
