"","depth","upper_age","lower_age","TIC_percent","N_percent","C_percent","TOC_percent","TC_TN","d13C","LOI375","sand","coarsesilt","finesilt","clay"
"554",4312,208777.78,209000,0,0.32,6.65,6.65,20.78,-27.86,0.0682965930083412,0.0895375168408074,0.324506609466743,0.517940978693804,0
"555",4317,209000,209222.22,0,0.44,10.64,10.64,24.18,-27.85,0.0545999978427647,0.0509499939224043,0.331750001140846,0.562850007073243,0
"556",4322,209222.22,209444.44,0,0.33,7.82,7.82,23.7,-27.79,0.0409034026771882,0.0123624710040013,0.338993392814949,0.607759035452681,0
"557",4327,209444.44,209666.67,0,0.58,13.74,13.74,23.69,-27.99,0.0936485598797473,0.13514084847606,0.38881220203192,0.156925890327601,0.225472499284672
"558",4332,209666.67,209888.89,0,0.65,14.54,14.54,22.37,-28,0.133331404978649,0.0893244230047916,0.418333399828322,0.148338187467539,0.211339184892376
"559",4337,209888.89,210111.11,0,0.52,9.21,9.21,17.71,-28.8,0.210544743067397,0.167644122850496,0.276922474903182,0.161266391014711,0.183622268164215
"560",4342,210111.11,210333.33,0,0.32,3.92,3.92,12.25,-28.17,0.295356074619479,0.14500101555985,0.320197562656361,0.239445347164311,0
"561",4347,210333.33,210555.56,0,0.32,3.92,3.92,12.25,-27.83,0.314396322222605,0.00560163456773127,0.39819713950647,0.0980546508208286,0.183983654322687
"562",4352,210555.56,210777.78,0,0.32,3.84,3.84,12,-27.8,0.13175142158227,0,0.360856691209391,0.0765886519248985,0.43104776959687
"563",4357,210777.78,211000,0,0.29,2.88,2.88,9.93,-28.17,0.0601117317310041,0,0.268332801373425,0.181830008583907,0.489725458311664
"564",4362,211000,211222.22,0,0.29,3.13,3.13,10.79,-28.06,0.071200004835998,0,0.260599986298006,0.218400009671996,0.449799999194
"565",4367,211222.22,211444.44,0,0.25,2.39,2.39,9.56,-27.81,0.0579668008656439,0,0.184175720060126,0.387378940835581,0.370478538238649
"566",4372,211444.44,211666.67,0,0.28,3.1,3.1,11.07,-28.2,0.0438445347164288,0,0.400138478836444,0.0975336041492865,0.457483382297841
"567",4377,211666.67,211888.89,0,0.22,1.98,1.98,9,-27.9,0.0451670051866103,0,0.399802437343594,0.176665989626779,0.377731166805694
"568",4382,211888.89,212111.11,0,0.22,2.03,2.03,9.23,-27.8,0.0497777334477843,0,0.296000797939883,0.235887869299038,0.418333599313295
"569",4387,212111.11,212333.33,0,0.24,2.23,2.23,9.29,-27.67,0.05,0,0.427231403026913,0.0920683972862162,0.430700199686871
"570",4392,212333.33,212555.56,0,0.2,1.26,1.26,6.3,-27.72,0.036866800462645,0,0.337194781956847,0.278607425676795,0.348264392135036
"571",4397,212555.56,212777.78,0,0.19,1.05,1.05,5.53,-26.93,0.034,0,0.335823981719932,0.268572812012616,0.361603206267452
"572",4402,212777.78,213000,0,0.13,1.29,1.29,9.92,-26.56,0.0360222677612142,0.000489890746712545,0.240226776121421,0.476147677309942,0.247091120299496
"573",4407,213000,213222.22,0,0.14,1.41,1.41,10.07,-26.97,0.037,0.007,0.342,0.2495,0.365
"574",4412,213222.22,213444.44,0,0.41,7.17,7.17,17.49,-28.02,0.030111338806071,0,0.0965991802981443,0.382331967163574,0.490935245970997
"575",4417,213444.44,213666.67,0,0.45,8.78,8.78,19.51,-27.55,0.021,0,0.0337045204502377,0.486445335074292,0.459305610968041
"576",4422,213666.67,213888.89,0,0.27,3.93,3.93,14.56,-28.13,0.0245166498204257,0,0.0038668014365946,0.525725025269361,0.445649848383831
"577",4427,213888.89,214111.11,0,0.22,2.26,2.26,10.27,-27.76,0.023397216478772,0,0.0128222681698239,0.527404175281842,0.435574948308948
"578",4432,214111.11,214333.33,0,0.22,1.74,1.74,7.91,-27.91,0.026,0,0.0294503181685868,0.0243381874676245,0.920211494363789
"579",4437,214333.33,214555.56,0,0.23,1.63,1.63,7.09,-27.88,0.0263665989626779,0.00443380726125448,0.38651532407233,0.0956965470965745,0.486987722607163
"580",4442,214555.56,214777.78,0,0.23,1.45,1.45,6.3,-28.1,0.027,0.0180420973728502,0.179983013552873,0.345198300146358,0.42893205421149
"581",4447,214777.78,215000,0,0.2,1.04,1.04,5.2,-27.32,0.028,0,0.551431588746629,0.166199194806136,0.25504694949202
"582",4452,215000,215222.22,0,0.21,1.06,1.06,5.05,-27.19,0.0282000008059997,0.00640002579198933,0.190399921012033,0.775200053195978,0
"583",4457,215222.22,215444.44,0,0.23,1.4,1.4,6.09,-27.55,0.0291667996566437,0.00666560274685017,0.0916679965664373,0.375604151302312,0.497617716279972
"584",4462,215444.44,215666.67,0,0.25,1.79,1.79,7.16,-27.94,0.0316680147014337,0,0.0997214706273835,0.129371666686834,0.738483382297778
"585",4467,215666.67,215888.89,0,0.25,1.96,1.96,7.84,-28.19,0.0252997956790336,0,0,0.088269663374174,0.885663942387115
"586",4472,215888.89,216111.11,0,0.28,2.39,2.39,8.54,-28.28,0.02059979688803,0,0.0263119461269876,0.476555668395539,0.476532588589444
"587",4477,216111.11,216333.33,0,0.27,2.25,2.25,8.33,-28.4,0.024,0,0,0.575,0.401188865917893
"588",4482,216333.33,216555.56,0,0.28,2.52,2.52,9,-28.23,0.0203335993132898,0,0.00333399828322451,0.580000797939869,0.395331604463616
"589",4487,216555.56,216777.78,0,0.29,2.82,2.82,9.72,-28.38,0.0342773304478536,0,0.000144533910429288,0.347589191944824,0.618844409786463
"590",4492,216777.78,217000,0,0.31,3.15,3.15,10.16,-28.55,0.0341332015523554,0,0.000622266149214873,0.105421475463347,0.859823056835083
"591",4497,217000,217222.22,0,0.32,4.26,4.26,13.31,-28.55,0.035,0,0,0.190800007254001,0.774199992745999
"592",4502,217222.22,217444.44,0,0.34,4.84,4.84,14.24,-28.44,0.0393109305671425,0,0,0.199266802074643,0.761422267358214
"593",4507,217444.44,217666.67,0,0.34,4.61,4.61,13.56,-28.41,0.035,0,0.00022186758228339,0.194329609613976,0.769503989699312
"594",4512,217666.67,217888.89,0,0.32,4.12,4.12,12.88,-27.96,0.0359989904851653,0,0.00266700317161157,0.221533400634322,0.739800605708901
"595",4517,217888.89,218111.11,0,0.29,3.27,3.27,11.28,-27.83,0.0420222657462156,0,1.11328731078066e-05,0.235855272649598,0.722122461604186
"596",4522,218111.11,218333.33,0,0.16,1.18,1.18,7.38,-26.68,0.0454666013806766,0,0.0359322234715019,0.17295644779742,0.745644727350401
"597",4527,218333.33,218555.56,0,0.18,1.41,1.41,7.83,-26.57,0.0597327949254238,0,0.0878663974627119,0.137066801268644,0.715367406977542
"598",4532,218555.56,218777.78,0.19,0.17,1.26,1.07,6.29,-26.7,0.0628890662088588,0,0.173001595879729,0.194109337911412,0.57
"599",4537,218777.78,219000,0,0.19,1.45,1.45,7.63,-26.73,0.064,0,0.180554652835707,0.283413774134665,0.471953840387843
"600",4542,219000,219222.22,0,0.17,1.11,1.11,6.53,-26.72,0.0623999995970002,0,0.235800003223999,0.188999997985001,0.512199998791001
"601",4547,219222.22,219444.44,0,0.14,1.29,1.29,9.21,-26.56,0.0554890645968583,0,0.182144136955498,0.270200790685862,0.493043741612567
"602",4552,219444.44,219666.67,0,0.14,1.32,1.32,9.43,-26.55,0.0426874574331347,0.00902347474600712,0.0659061010159715,0.712825642079558,0.1699127908149
"603",4557,219666.67,219888.89,0,0.16,1.62,1.62,10.13,-26.7,0.02,0,0.616994015450988,0.0666719862657882,0.296333998283223
"604",4562,219888.89,220111.11,0,0.09,1.35,1.35,15,-25.89,0.0349334022463228,0,0.266029090550174,0.471080182881217,0.228646190240178
"605",4567,220111.11,220333.33,0,0.13,2.61,2.61,20.08,-26.48,0.039422267358215,0.00337813886571968,0.107399187552131,0.849800406223935,0
"606",4572,220333.33,220555.56,0.39,0.13,1.86,1.47,11.31,-26.44,0.0735362388343759,0,0.0878048650250016,0.659060315106248,0.17986518013125
"607",4577,220555.56,220777.78,0.11,0.15,1.9,1.79,11.93,-26.73,0.0247663970597124,0,0.170848161715819,0.514121887329269,0.290263553895199
"608",4582,220777.78,221000,0,0.16,2.18,2.18,13.63,-26.72,0.0215554668955706,0.0533347962230853,0.560783319026838,0.0839952123608117,0.280331205493694
"609",4587,221000,221222.22,0,0.15,2.58,2.58,17.2,-26.64,0.0342000128959994,0.302100050777998,0.371799954864002,0.291499979850001,0
"610",4592,221222.22,221444.44,0,0.14,1.62,1.62,11.57,-26.83,0.0258886652239273,0.133490275611651,0.609843728716567,0,0.230777330447855
"611",4597,221444.44,221666.67,0,0.13,1.37,1.37,10.54,-26.78,0.0259663958507129,0.122328285759202,0.604058346330072,0.156656202773459,0.0919907692865536
"612",4602,221666.67,221888.89,0,0.15,1.88,1.88,12.53,-26.86,0.0268665989626779,0.458,0.310263755395148,0.204869645642174,0
"613",4607,221888.89,222111.11,0,0.17,1.68,1.68,9.88,-26.81,0.0258330008583853,0.561999202060125,0.0898357936479488,0.323332003433541,0
"614",4612,222111.11,222333.33,0,0.24,2.15,2.15,8.96,-27.24,0.0405556715302157,0.29490904676216,0.478358594091651,0.00906430078359967,0.177023521138416
"615",4617,222333.33,222555.56,0,0.23,1.33,1.33,5.78,-27.92,0.0256997993060334,0.316260694610774,0.42380088780874,0.205200802775866,0.0290378154985865
"616",4622,222555.56,222777.78,0,0.25,1.71,1.71,6.84,-28.03,0.0340890670148585,0.0402994873840803,0.624153863358844,0.300546649257075,0
"617",4627,222777.78,223000,0,0.27,2.07,2.07,7.67,-28.14,0.0555424862677765,0.464886611939275,0.174578961791577,0.304514207762586,0
"618",4632,223000,223223.21,0,0.28,2.82,2.82,10.07,-28.28,0.047,0.425,0.265,0.264,0
"619",4637,223223.21,223669.64,0,0.3,3.58,3.58,11.93,-28.3,0.025239103362392,0,0.54060896637608,0.329085097550918,0.105653798256479
"620",4647,223669.64,223892.86,0,0.16,1.24,1.24,7.75,-26.61,0.0289555914495543,0,0.726955591449554,0,0.244088817100891
"621",4652,223892.86,224116.07,0,0.17,1.03,1.03,6.06,-27.09,0.0313034536330352,0,0.389948583899523,0.421030072870185,0.157717889597257
"622",4657,224116.07,224339.29,0,0.16,1.09,1.09,6.81,-26.87,0.038805716188057,0,0.0031733022617354,0.651093342210933,0.306927639339275
"623",4662,224339.29,224562.5,0,0.17,1.33,1.33,7.82,-26.79,0.0247016879770206,0,0.0208963910089805,0.350131548771262,0.604270372242736
"624",4667,224562.5,224785.71,0,0.18,1.17,1.17,6.5,-27.24,0.0275468766054692,0,0,0,0.972453123394531
"625",4672,224785.71,225008.93,0,0.2,1.39,1.39,6.95,-26.77,0.0276963408669632,0,0,0,0.972303659133037
"626",4677,225008.93,225232.14,0,0.18,1.21,1.21,6.72,-26.97,0.0407164880871652,0,0,0,0.959283511912835
"627",4682,225232.14,225455.36,0,0.16,1.14,1.14,7.13,-26.64,0.0458704774587053,0,0,0,0.954129522541295
"628",4687,225455.36,225678.57,0,0.15,0.87,0.87,5.8,-26.7,0.0637964604679662,0,0,0.205510741485083,0.730692798046951
"629",4692,225678.57,225901.79,0,0.14,0.86,0.86,6.14,-26.58,0.032509245445092,0,0,0.708175229851757,0.260226296602259
"630",4697,225901.79,226125,0,0.15,0.99,0.99,6.6,-26.43,0.0212635701926355,0,0.118418578844187,0.642732512977327,0.216953552889533
"631",4702,226125,226348.21,0,0.16,1.13,1.13,7.06,-26.42,0.0206562519265631,0,0.154062529540634,0.535093691560921,0.290187526971883
"632",4707,226348.21,226571.43,0,0.15,1.12,1.12,7.47,-26.46,0.019805716188057,0,0.142891459008912,0.630245662922461,0.206251445692513
"633",4712,226571.43,226794.64,0,0.13,1.09,1.09,8.38,-26.59,0.0257857744678572,0,0.211856059578571,0.583323444673216,0.179641834046428
"634",4717,226794.64,227017.86,0,0.12,0.95,0.95,7.92,-26.59,0.0331007361010074,0,0.201080588880806,0.668395583393956,0.0964432388444325
"635",4722,227017.86,227241.07,0,0.13,1.11,1.11,8.54,-25.97,0.0215670238256701,0,0.228217143632165,0.607534879515361,0.142815000678144
"636",4727,227241.07,227464.29,0,0.15,1.5,1.5,10,-26.39,0.0450760637707598,0,0.0383803188537992,0.828851596118521,0.0876920212569199
"637",4732,227464.29,227687.5,NA,NA,NA,NA,NA,-25.35,0.0207765187477652,0,0.185278773082787,0.636781976827821,0.157162731341627
"638",4737,227687.5,228133.93,0,0.12,1.68,1.68,14,-26.47,0.0243281259632815,0,0.440890645228912,0.29293744990936,0.242515652935164
"639",4747,228133.93,228357.14,0,0.15,1.86,1.86,12.4,-26.49,0.0165022605000223,0,0.518968352999688,0.325579117500781,0.138448008499487
"640",4752,228357.14,229696.43,0,0.17,1.52,1.52,8.94,-26.63,0.0181784520917846,0,0.25044278879943,0.726739004722386,0.00463975438639956
"641",4782,229696.43,229919.64,0,0.16,1.53,1.53,9.56,-26.72,0.0226116358211162,0.0771084238561061,0.630638459736353,0.15404231039547,0.115599170190954
"642",4787,229919.64,230142.86,0,0.15,1.6,1.6,10.67,-26.69,0.0216027972660278,0.460818177708192,0.213833571713323,0.238832164038331,0.0641118906411129
"643",4792,230142.86,230366.07,0,0.16,1.96,1.96,12.25,-26.72,0.0312150413671497,0.129759731452624,0.484597585785949,0.19984470364846,0.15479716533296
"644",4797,230366.07,230589.29,0,0.17,1.85,1.85,10.88,-26.99,0.0445090481650896,0.0388902465588892,0.527246063647473,0.16431844896819,0.225036192660359
"645",4802,230589.29,230812.5,0,0.19,1.81,1.81,9.53,-26.74,0.0427995450229958,0.593331245453338,0.0493548512385179,0.3073380701084,0.00713619718134775
"646",4807,230812.5,231035.71,0,0.23,1.97,1.97,8.57,-27.04,0.0336406236514055,0,0.71317187814672,0,0.253187498201874
"647",4812,231035.71,231258.93,0,0.28,2.88,2.88,10.29,-27.42,0.0295984797109847,0,0.533035021310345,0.2643893033139,0.173843355568432
"648",4817,231258.93,231482.14,0,0.31,4.67,4.67,15.06,-27.56,0.0431595543115998,0,0.5713696657337,0.237060994455591,0.14913079664132
"649",4822,231482.14,231705.36,0,0.26,4.13,4.13,15.88,-27.64,0.032,0,0.55725603108256,0.304847331993474,0.106691495176914
"650",4827,231705.36,231928.57,0,0.29,4.8,4.8,16.55,-27.73,0.032,0,0.551139803021398,0.323851326326369,0.093585292188711
"651",4832,231928.57,232151.79,0,0.45,8.09,8.09,17.98,-27.91,0.032,0,0.545023848960238,0.342854469302116,0.0804796763433679
"652",4837,232151.79,232375,0,0.47,7.99,7.99,17,-27.69,0.032,0,0.538907620899076,0.361858463635014,0.0673734733551631
"653",4842,232375,232598.21,0,0.43,5.38,5.38,12.51,-28.42,0.031,0,0.387562523375654,0.581437476624346,0
"654",4847,232598.21,232821.43,0,0.44,6.54,6.54,14.86,-28.45,0.0287567845825677,0,0.429324630408245,0.415998970444994,0.126433183729329
"655",4852,232821.43,233044.64,0,0.46,7.4,7.4,16.09,-28.36,0.0481519323165192,0,0.547275700857758,0.404741980362419,0
"656",4857,233044.64,233267.86,0,0.49,8.44,8.44,17.22,-28.25,0.0354173520091738,0,0.680053863605528,0.043206416532079,0.24132236785322
"657",4862,233267.86,233491.07,0,0.58,11.84,11.84,20.41,-28.09,0.0369954769449552,0,0.478687909201912,0.256343752183401,0.228968338614687
"658",4867,233491.07,234160.71,0,0.55,9.57,9.57,17.4,-27.95,0.037,0,0.388085113990847,0.328268091192678,0.24723828341739
"659",4882,234160.71,234383.93,0,0.38,5.69,5.69,14.97,-28.35,0.0735896370458979,0.0593567459485061,0.0812310888623062,0.78582252814329,0
"660",4887,234383.93,234607.14,0,0.37,4.96,4.96,13.41,-28.33,0.0638433350184323,0.0670361885503631,0.383337379628375,0.137325240743251,0.348457856059579
"661",4892,234607.14,234830.36,0,0.34,4.48,4.48,13.18,-28.32,0.0555267273302676,0.0246101788260838,0.414305089413042,0.0279230875142105,0.477634916916396
"662",4897,234830.36,235053.57,0,0.27,2.77,2.77,10.26,-28.28,0.0942142399171281,0.0619342441093053,0.42940542273406,0.0788630445236649,0.335583048715842
"663",4902,235053.57,235276.79,0,0.23,1.94,1.94,8.43,-27.79,0.184248379632477,0,0.0535129588301279,0,0.762238661537395
"664",4907,235276.79,235500,0,0.27,2.24,2.24,8.3,-28.36,0.0856957202569544,0,0.0064239300642386,0,0.907168384646688
"665",4912,235500,235723.21,0,0.29,2.91,2.91,10.03,-28.65,0.0955000020550001,0,0.00962500565125032,0.0407499845874991,0.85412500770625
"666",4917,235723.21,235946.43,0,0.3,3.13,3.13,10.43,-28.78,0.106614101821142,0,0,0.0787606788076128,0.815087185430865
"667",4922,235946.43,236169.64,0,0.24,1.79,1.79,7.46,-28.37,0.120852588683527,0,0.0777224352572349,0.0757861936878554,0.726589645265892
"668",4927,236169.64,236392.86,0,0.22,1.58,1.58,7.18,-27.86,0.167893953778965,0,0.126108917056059,0.000363897348638538,0.704997129164976
"669",4932,236392.86,236616.07,0,0.22,1.6,1.6,7.27,-28.13,0.178757799752584,0,0.0662138104221405,0,0.755805116128043
"670",4937,236616.07,236839.29,0,0.22,1.55,1.55,7.05,-28.14,0.153569282270693,0,0.00432832529828342,0,0.842102392431024
"671",4942,236839.29,237062.5,0,0.23,2.02,2.02,8.78,-28.01,0.156866932994665,0,0.051789241663901,0.0149426268654428,0.776480680533786
"672",4947,237062.5,237285.71,0,0.22,2.1,2.1,9.55,-28.11,0.109162491317624,0,0.14169376636294,0.18741253139013,0.562728086096276
"673",4952,237285.71,237508.93,0,0.11,0.46,0.46,4.18,-26.87,0.0834292689542944,0,0.12571646548217,0.182282924182822,0.608571341380713
"674",4957,237508.93,237732.14,0,0.1,0.42,0.42,4.2,-26.47,0.0896340497063391,0,0.0869647916846676,0.254387441483834,0.569013717125159
"675",4962,237732.14,237955.36,NA,NA,NA,NA,NA,-26.86,0.0724909559449106,0,0.119728678347318,0.244361762203576,0.56367312553174
"676",4967,237955.36,239517.86,0,0.14,0.59,0.59,4.21,-26.16,0.0659897352748943,0,0.074,0.359995894109958,0.499347019633474
"677",5002,239517.86,239741.07,0,0.12,0.52,0.52,4.33,-26.92,0.03055797771558,0,0.30811595543116,0.25897820055978,0.40190584400906
"678",5007,239741.07,239964.29,0,0.54,10.38,10.38,19.22,-28.14,0.0319130365091302,0,0.270275624822763,0.301912715929119,0.396869634908698
"679",5012,239964.29,240187.5,0,0.47,7.39,7.39,15.72,-28.27,0.0315353644953539,0,0.353686616606859,0.212474972154756,0.401686887866869
"680",5017,240187.5,240410.71,0,0.55,9.36,9.36,17.02,-28.11,0.0306093732660943,0,0.491093732660943,0.0522500277424908,0.425249990752503
"681",5022,240410.71,240633.93,0,0.46,6.67,6.67,14.5,-28.22,0.0326297300962977,0.00251892038519075,0.494049550160496,0.0203702699037023,0.450431529454313
"682",5027,240633.93,240857.14,0,0.38,7.46,7.46,19.63,-27.23,0.0256046508760489,0.095002589299982,0.372868204628785,0.2179250829191,0.289467689234768
"683",5032,240857.14,241080.36,0,0.4,7.55,7.55,18.88,-27.45,0.0129642265596423,0.256967539219675,0.407320304633203,0.322783703027837,0
"684",5037,241080.36,241303.57,0,0.43,7.39,7.39,17.19,-28.08,0.0124486023944861,0.19389766099899,0.467420194074191,0.326233542532332,0
"685",5042,241303.57,241526.79,NA,NA,NA,NA,NA,-28.06,0.0145534526055351,0.131716878537178,0.5048805633988,0.34898746860987,0
"686",5047,241526.79,241750,NA,NA,NA,NA,NA,-27.63,0.0171766025917661,0.0459808761698089,0.523195726421957,0.413372329013723,0
"687",5052,241750,241973.21,NA,NA,NA,NA,NA,-27.77,0.0203319320264216,0.0902058144043629,0.476598121102434,0.412974776475588,0
"688",5057,241973.21,242196.43,NA,NA,NA,NA,NA,-27.35,0.0207915730488629,0.13203314744652,0.42619082230804,0.421248314879531,0
"689",5062,242196.43,242419.64,NA,NA,NA,NA,NA,-27.61,0.0212512346636173,0.173862354389178,0.375781265223298,0.429522223945112,0
"690",5067,242419.64,242642.86,NA,NA,NA,NA,NA,-26.88,0.0217108756860587,0.215689687431341,0.325373966428897,0.437795762349056,0
"691",5072,242642.86,242866.07,NA,NA,NA,NA,NA,-26.79,0.0221705373008131,0.257518894373993,0.274964409344162,0.446069671414636,0
"692",5077,242866.07,243089.69,NA,NA,NA,NA,NA,-27,0.0226301783232545,0.299346227416156,0.224557110549761,0.45434320981858,0
"693",5082,243089.69,243313.9,NA,NA,NA,NA,NA,-27.45,0.0172147338821473,0.204759934387599,0.286206368082064,0.491854752628548,0
"694",5087,243313.9,243538.12,NA,NA,NA,NA,NA,-27.12,0.115938647149381,0.0228573674885838,0.431144467731446,0.191345568863465,0.238713948767124
"695",5092,243538.12,244659.19,NA,NA,NA,NA,NA,-27.34,0.173822047168216,0,0.230366890703668,0.0893902820938896,0.506420780034227
"696",5117,244659.19,244883.41,0,0.26,2.32,2.32,8.92,-27.3,0.114017568180176,0,0.230859454558589,0.285511943165127,0.369938511369382
"697",5122,244883.41,245107.62,0,0.25,1.7,1.7,6.8,-27.62,0.466732491497266,0.0540132823501333,0.323269420372734,0.0580531294005334,0.0979316763793336
"698",5127,245107.62,245331.84,0,0.24,1.57,1.57,6.54,-27.64,0.799510055385098,0.0429420723094113,0.121293646152941,0.00843121538431381,0.0278230107682356
"699",5132,245331.84,245556.05,0,0.25,1.64,1.64,6.56,-27.6,0.857644622126448,0.0863364825533646,0.0560188953201877,0,0
"700",5137,245556.05,245780.27,0,0.2,1.29,1.29,6.45,-27.32,0.74041777973418,0.152222149222219,0.0623923801139229,0.0440126998101285,0
"701",5142,245780.27,246004.48,0,0.19,1.07,1.07,5.63,-27.22,0.661769071067736,0.201731939617299,0.0935340993953315,0.0429648899196333,0
"702",5147,246004.48,246228.7,0,0.19,1.02,1.02,5.37,-27.16,0.555816986078168,0.25950185821503,0.0596339721563356,0.124047183550466,0
"703",5152,246228.7,246452.91,0,0.21,1.13,1.13,5.38,-27.26,0.296090044040909,0.0492583105025382,0.242838859798396,0,0.412104254951071
"704",5157,246452.91,246677.13,0,0.24,1.27,1.27,5.29,-27.62,0.346090212670871,0.0644346712043079,0.122585354155878,0.46650849172513,0
"705",5162,246677.13,246901.35,0,0.23,1.09,1.09,4.74,-27.69,0.300807163928075,0,0.282318401913178,0.0947533556275361,0.32212107853121
"706",5167,246901.35,247125.56,0,0.24,1.17,1.17,4.88,-27.75,0.355868770818721,0.140989146359899,0.122263443862619,0.381318204813157,0
"707",5172,247125.56,247349.78,0,0.24,1.34,1.34,5.58,-27.53,0.310251175482512,0.0933614441735967,0.20172774138729,0.394009403860098,0
"708",5177,247349.78,247573.99,0,0.22,1.35,1.35,6.14,-27.13,0.586084789783571,0,0.150402493599451,0.0684003327266679,0.19511238389031
"709",5182,247573.99,247798.21,0,0.22,1.3,1.3,5.91,-27.31,0.446144132207668,0,0.163660029580326,0.0504781081599294,0.339717730052077
"710",5187,247798.21,248022.42,0,0.23,1.42,1.42,6.17,-27.31,0.306197233132379,0,0.176918156861143,0.0325550842432696,0.484329525763208
"711",5192,248022.42,248246.64,0,0.24,1.51,1.51,6.29,-27.71,0.166256575556458,0,0.19017569284202,0.0146328596765288,0.628934871924994
"712",5197,248246.64,248470.85,0,0.25,1.62,1.62,6.48,-28.11,0.0465915102459134,0,0.223535373975361,0,0.729873115778726
"713",5202,248470.85,250040.36,0,0.24,1.54,1.54,6.42,-28.37,0.0429419299594184,0,0.119434842024349,0.10642066615421,0.731202561862022
"714",5237,250040.36,250264.57,0,0.22,2.35,2.35,10.68,-27.72,0.022,0,0.0546798154268335,0.54199186414999,0.381328320423176
"715",5242,250264.57,250488.79,0,0.19,1.95,1.95,10.26,-26.75,0.022,0,0.0232230712122317,0.380292884032931,0.573672209556719
"716",5247,250488.79,250713,0,0.22,2.31,2.31,10.5,-27.32,0.0210045004500452,0,0.0998559855985522,0.372229522952307,0.505909990999095
"717",5252,250713,250937.22,0,0.2,1.96,1.96,9.8,-26.47,0.022,0,0.0002559015025584,0.410070818030701,0.567673280466741
"718",5257,250937.22,251161.43,0,0.21,2.16,2.16,10.29,-26.58,0.025,0,0,0.477507052895061,0.497492947104939
"719",5262,251161.43,251385.65,0,0.29,3.52,3.52,12.14,-27.04,0.0245293668052939,0,0,0.153205949792059,0.822264683402647
"720",5267,251385.65,251609.87,0,0.19,1.48,1.48,7.79,-26.62,0.0226457346464572,0,0,0.172331754343315,0.805022511010227
"721",5272,251609.87,251834.08,0,0.25,2.03,2.03,8.12,-26.38,0.026,0,0,0.0961123053911231,0.877331541913315
"722",5277,251834.08,252058.3,0,0.25,1.98,1.98,7.92,-26.32,0.031,0,0,0.00960566859606206,0.959394331403938
"723",5282,252058.3,252282.51,0,0.28,2.24,2.24,8,-26.39,0.0292464604124648,0,0.00237676979376762,0.127158626081585,0.841218143712183
"724",5287,252282.51,252506.73,0,0.28,2.19,2.19,7.82,-26.41,0.0302869688428698,0,0.0172181305721891,0.11450368248503,0.837991218099911
"725",5292,252506.73,252730.94,0,0.29,2.24,2.24,7.72,-26.47,0.0381973868919742,0,0.302513767435148,0.0891306554012916,0.570158190271587
"726",5297,252730.94,252955.16,0,0.21,1.92,1.92,9.14,-26.09,0.0391579840746568,0,0.334055490389017,0.041258780341818,0.585527745194508
"727",5302,252955.16,253179.37,0,0.21,1.75,1.75,8.33,-25.75,0.0393468463073146,0,0.340099081834068,0.0320045309415832,0.588549540917034
"728",5307,253179.37,253403.59,0,0.21,1.43,1.43,6.81,-25.95,0.0395357001168955,0,0.346142403740655,0.0227506942721221,0.591571201870327
"729",5312,253403.59,253627.8,0,0.2,1.43,1.43,7.15,-26.21,0.0397245623495533,0,0.352185995185706,0.0134964448718873,0.594592997592853
"730",5317,253627.8,253852.02,0,0.2,1.54,1.54,7.7,-27.09,0.0399134161591342,0,0.358229317092293,0.00424260820242624,0.597614658546146
"731",5322,253852.02,254076.23,0,0.21,1.66,1.66,7.9,-26.35,0.0462961909329601,0,0.357369527463681,0.0520798167407695,0.54425446486259
"732",5327,254076.23,254300.45,0,0.26,2.56,2.56,9.85,-27.39,0.0478471861784733,0,0.231070215780671,0.220611255286107,0.50033246828336
"733",5332,254300.45,254524.66,0,0.17,0.89,0.89,5.24,-27.77,0.0458388422783899,0.00527840813278615,0.514787699207893,0.111292879652912,0.323802170728019
"734",5337,254524.66,254748.88,0,0.17,0.97,0.97,5.71,-27.65,0.0487303803373049,0.0262276636422701,0.350944838279434,0.116387715413899,0.457099456660993
"735",5342,254748.88,254973.09,0,0.15,0.87,0.87,5.8,-27.6,0.040103306681034,0.00300472383004853,0.369544876385461,0.269661736976607,0.316985828509854
"736",5347,254973.09,256094.17,0,0.13,0.64,0.64,4.92,-26.94,0.0656320142963206,0,0.2685115139251,0.149109471531099,0.51674700024748
"737",5372,256094.17,256318.39,0,0.24,1.96,1.96,8.17,-27.3,0.035,0.000762323677623467,0.0084172607041664,0.698679508826854,0.257378583113732
"738",5377,256318.39,256542.6,0,0.26,2.76,2.76,10.62,-27.83,0.0366545165465447,0,0.0587638676276426,0.363781297837804,0.541800317988009
"739",5382,256542.6,256766.82,0,0.25,2.54,2.54,10.16,-28.08,0.0286682368966815,0,0.475587651465874,0.343768672487766,0.151392498373849
"740",5387,256766.82,256991.03,0,0.17,1.21,1.21,7.12,-27.72,0.0314933588249337,0,0.528920305899204,0.109440229424403,0.330639464676393
"741",5392,256991.03,257215.25,0,0.13,0.78,0.78,6,-26.96,0.0289644212596434,0,0.515474715354749,0.255156309061591,0.201000996449981
"742",5397,257215.25,257439.46,0,0.12,0.77,0.77,6.42,-26.53,0.0206860240768604,0,0.523277589072784,0.282234218312333,0.173802168538023
"743",5402,257439.46,257663.68,0,0.23,2.33,2.33,10.13,-27.85,0.0206725249167248,0.0465495016655048,0.535070299000697,0.154516500555168,0.243742823917422
